hash,datetime,from,to,value_token,direction
0x8fbfe623bd1e875992e865105ced6ee8989ea9a028e3584f17f8b16503beac28,2025-01-09 02:07:23+00:00,0xb8e6d31e7b212b2b7250ee9c26c56cebbfbe6b23,0x58edf78281334335effa23101bbe3371b6a36a51,150000.0,deposit_to_exchange
0x390ede8dfa5bf9b6628e1886598de17b5232fa60d88f9fe0394541f52756eb69,2025-01-05 22:47:59+00:00,0x58edf78281334335effa23101bbe3371b6a36a51,0xb61a451f926c73312c7b3b01b73194b02cbfacb2,100000.0,withdrawal_from_exchange
0x17dce595e4364d5c2c1fef38dda48fbe2861b288aed9ca4354b849fdb689daaa,2025-01-04 11:00:47+00:00,0x58edf78281334335effa23101bbe3371b6a36a51,0xb8e6d31e7b212b2b7250ee9c26c56cebbfbe6b23,264606.45314556826,withdrawal_from_exchange
0xb5a1f39dca2e86f88be5a33734c35bf4459d4b3d916eef8964677f284749b5a0,2025-01-03 13:50:59+00:00,0x58edf78281334335effa23101bbe3371b6a36a51,0xb8e6d31e7b212b2b7250ee9c26c56cebbfbe6b23,300000.0,withdrawal_from_exchange
0x072669a676d8a60834c09865e826ec882fa771b773613a77d2d44117673cf8e7,2025-01-03 03:43:47+00:00,0xd6216fc19db775df9774a6e33526131da7d19a2c,0x58edf78281334335effa23101bbe3371b6a36a51,300000.0,deposit_to_exchange
0x85788458039eff604d9031e5de68a0aa774f9ffca2e56ed090c39ca49154dff5,2025-01-03 03:04:59+00:00,0xb8e6d31e7b212b2b7250ee9c26c56cebbfbe6b23,0x58edf78281334335effa23101bbe3371b6a36a51,389700.0,deposit_to_exchange
0x5509db0d4f171b7a35d110e90f233b92f90c5413dc1776d182951f44f27b14b7,2024-12-27 02:00:23+00:00,0x58edf78281334335effa23101bbe3371b6a36a51,0xb8e6d31e7b212b2b7250ee9c26c56cebbfbe6b23,324873.5865066473,withdrawal_from_exchange
0xb95d8bdfd86fcdd3ab3e3961379663e0a1680aa55ef8cadc93c90eaf9f99d2c5,2024-12-25 12:11:35+00:00,0xb8e6d31e7b212b2b7250ee9c26c56cebbfbe6b23,0x58edf78281334335effa23101bbe3371b6a36a51,509400.0,deposit_to_exchange
0x82984e34aaa30167c5fd47d6c4d6b4d9307bb4f352e4b5402694bd7758a8db73,2024-12-19 22:34:35+00:00,0x31afc6c62eb30bfb13a00be29ef09a672044d8b9,0x3cc936b795a188f0e246cbb2d74c5bd190aecf18,100030.5,deposit_to_exchange
0xd305c148a78ed49ee1e02e10b2194cf245def737d2450e47488b4de422645615,2024-12-06 10:48:11+00:00,0x139514ea7e57eb8eed6276248390c4f85152da62,0x58edf78281334335effa23101bbe3371b6a36a51,120000.0,deposit_to_exchange
0xcadc9ed313eed5f563bc4090db1506a456414d035483901e9873087e9b8e1349,2024-12-06 09:12:47+00:00,0xaee861930c2149b4605a2fed2fde2942f33c4685,0x74de5d4fcbf63e00296fd95d33236b9794016631,100000.0,deposit_to_exchange
0x67904ee41df06bc93f97eb570f69675a3acd72d4ecf4e837532e35fff56da996,2024-12-06 00:26:47+00:00,0x58edf78281334335effa23101bbe3371b6a36a51,0x2933782b5a8d72f2754103d1489614f29bfa4625,2800000.0,withdrawal_from_exchange
0xdcaaf2897f2bcbb46b6e0c68d36bda5dc699984939508027f384ccb3c0c9691f,2024-12-05 17:23:23+00:00,0xd6216fc19db775df9774a6e33526131da7d19a2c,0x58edf78281334335effa23101bbe3371b6a36a51,3000000.0,deposit_to_exchange
0x0b546f5ea4fa5199d46ac09a4bdf4f5184d5da31284d10d056564b122386a38b,2024-12-04 01:13:47+00:00,0x8ce0a5e20e99ddc1ce54771c3d5753eccdb04a98,0x58edf78281334335effa23101bbe3371b6a36a51,100000.0,deposit_to_exchange
0x9259bf5afeae360247cfdb89e4ff30c664287d83cc4d78ae5ed8010594e034a0,2024-11-28 07:37:35+00:00,0x24e896d52cd44aaf83587e54d92a4c3d01e13b67,0x58edf78281334335effa23101bbe3371b6a36a51,100000.0,deposit_to_exchange
0xda76b349165519230ae4f5c9e6dc803b87fd08ded24d0ddf6852bcb649f3e3b3,2024-11-25 02:06:23+00:00,0xd187c3de94c64b363978be527b27f5ff62755c83,0x58edf78281334335effa23101bbe3371b6a36a51,100000.0,deposit_to_exchange
0x17a0f00b040228e1098a7f71183c10d9878178f8c4f2dbeca61631cf9db37c2b,2024-11-16 22:03:11+00:00,0x58edf78281334335effa23101bbe3371b6a36a51,0xee279982df937c8a47daa8c0469f084727e9ab40,276910.0,withdrawal_from_exchange
0x9e19cb2ab607352c3e7b5552ae8b8a83076e65e9678359145c8f1063d6fe06db,2024-11-16 21:12:59+00:00,0x6253e2fd797940cb29e9ff5e124376c2ceabecbf,0x58edf78281334335effa23101bbe3371b6a36a51,321462.71537193423,deposit_to_exchange
0xe4fb8243f13c9f64143cf70ad70103d725e8a3c88d0854cc9c9b7fe945a67c53,2024-11-08 01:15:11+00:00,0xcf5824ce8b156e0445b78cb2cf6e2f794f8766ff,0x3cc936b795a188f0e246cbb2d74c5bd190aecf18,260198.3715,deposit_to_exchange
0xe29f82be83a87f353032ee281ff7787c7c659d1a3d6c79bd8101759df1c53d48,2024-11-07 11:20:47+00:00,0x5835e6599922bb9083b8badc9836dba4805f96c3,0x3cc936b795a188f0e246cbb2d74c5bd190aecf18,109794.04171825,deposit_to_exchange
0x0acd056efba224af6fdee21505a0704e0e825c1cd027a1424e002a9fb5a980ca,2024-11-04 16:51:35+00:00,0x6f399b26ea6af7cc51a4d71a2c8eec067db08249,0x3cc936b795a188f0e246cbb2d74c5bd190aecf18,213500.0,deposit_to_exchange
0x39e538f04635837adc780804ab5e34669d31ddca3c82e8c084a093c747682283,2024-10-29 18:41:35+00:00,0xb8cf82b0a06fe146b6a90db40d487e614302e919,0x58edf78281334335effa23101bbe3371b6a36a51,111859.484,deposit_to_exchange
0x8715bc21788f5ce2315b9ad12ae75e4e18d7b7a88b9f0bb1e95d395a86338c77,2024-10-09 10:10:35+00:00,0xb94ca76c8269d8e573a8a22e7a5744d094656a5b,0x58edf78281334335effa23101bbe3371b6a36a51,150110.0505,deposit_to_exchange
0xe4757cbdf40992b00819d81337870d98781a8add9785c821dc3b01a89bf7b8e0,2024-10-07 07:44:35+00:00,0xb8cf82b0a06fe146b6a90db40d487e614302e919,0x58edf78281334335effa23101bbe3371b6a36a51,111858.5,deposit_to_exchange
0xd127602d334d3cae0de26ee6b2da16cda461346de26aa60d7a61217bf70f3a77,2024-10-01 00:35:23+00:00,0xb8e6d31e7b212b2b7250ee9c26c56cebbfbe6b23,0x58edf78281334335effa23101bbe3371b6a36a51,238900.0,deposit_to_exchange
0x232ed9ef67b7997554523caf19a70919b3f12469de54d36763ebbeb7344dc6a2,2024-09-28 02:00:59+00:00,0x58edf78281334335effa23101bbe3371b6a36a51,0x446b86a33e2a438f569b15855189e3da28d027ba,224681.7574000253,withdrawal_from_exchange
0xe7d5ade5fd8e293d26135ebff42e99596ba4dc6eaf502057292e58f675d6f830,2024-09-27 01:58:23+00:00,0x446b86a33e2a438f569b15855189e3da28d027ba,0x58edf78281334335effa23101bbe3371b6a36a51,200000.0,deposit_to_exchange
0x54ec590cd98abd1d847682455aecfd3c3fc0d3e15e22670c195218208f54e27c,2024-09-26 23:35:47+00:00,0x7b3054352b0d063a1518f02f1f1fa9ece72a52f7,0x58edf78281334335effa23101bbe3371b6a36a51,135000.0,deposit_to_exchange
0x4cd7d32409c52176b9cd07775ec8694fddd8da2ac287746781a220ff9e585eee,2024-09-24 11:00:47+00:00,0x58edf78281334335effa23101bbe3371b6a36a51,0xb8e6d31e7b212b2b7250ee9c26c56cebbfbe6b23,121100.95922453159,withdrawal_from_exchange
0x9b487d62e6afbf4c3250127857cbb0a7b4bb830783af49d3948f75d96ec4b242,2024-09-24 09:40:23+00:00,0xe3c5bda0a7e593e8f35101b95546966a91fe59ee,0x58edf78281334335effa23101bbe3371b6a36a51,252020.1289466765,deposit_to_exchange
0x1ab435db00e96265bff9a1ab1a00012ae42874dda185d3f6ecf72c933cac4e65,2024-09-09 05:05:47+00:00,0x24e896d52cd44aaf83587e54d92a4c3d01e13b67,0x58edf78281334335effa23101bbe3371b6a36a51,150000.0,deposit_to_exchange
0xb2b8ea36f0aa50e3f25c494c56e696bd31871ff4a397bfd07ce61a2eadd655e2,2024-09-09 02:54:59+00:00,0x926a4354ef671aac7b63ff1eddb620638e3d8893,0x9642b23ed1e01df1092b92641051881a322f5d4e,100000.0,deposit_to_exchange
0x3f62b36ef9a3b3369001176ba9643d1b5cc0bdabdce08dd7845c72896d3315d3,2024-08-05 14:33:59+00:00,0xc593fe9193b745447e86b45ea0bf62565ee030cc,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,134659.58628078483,withdrawal_from_exchange
0xe59c8d0a5f402148f5ea6dfb850b252649124929f7aecf76edc680facac8fcd9,2024-08-05 02:33:47+00:00,0x5f515f6c524b18ca30f7783fb58dd4be2e9904ec,0xc593fe9193b745447e86b45ea0bf62565ee030cc,100000.0,deposit_to_exchange
0x0912f4872de51600f38f7fe0762493583d0c53f7884fc76b12c33980d477152f,2024-08-01 02:00:47+00:00,0x58edf78281334335effa23101bbe3371b6a36a51,0xb8e6d31e7b212b2b7250ee9c26c56cebbfbe6b23,162886.69859684122,withdrawal_from_exchange
0xaf8463af0e2e2dc686aa021b226af28067cbaf0e2a488ab1f50075d352555327,2024-07-30 04:00:11+00:00,0xb8e6d31e7b212b2b7250ee9c26c56cebbfbe6b23,0x58edf78281334335effa23101bbe3371b6a36a51,339100.0,deposit_to_exchange
0x689fd03e95b5da7ec48f534936542cecc2a434f0ba091e61b60475fbaf49307a,2024-07-30 02:01:11+00:00,0x58edf78281334335effa23101bbe3371b6a36a51,0xb8e6d31e7b212b2b7250ee9c26c56cebbfbe6b23,322943.48243566824,withdrawal_from_exchange
0x5d7685a5dcfe908d17b3521148af8ad7718feda7b723b33d1aed1283a1531f2a,2024-07-29 19:41:47+00:00,0x1f3f3bc016d1e76160ee45084307bed1233e952b,0x58edf78281334335effa23101bbe3371b6a36a51,250000.0,deposit_to_exchange
0x335e367b5c7f1e5337bf4e8d2d6f8e0d0c55e695932c1ed0a0e3e36e0ecb2ab2,2024-07-28 16:18:11+00:00,0xb8e6d31e7b212b2b7250ee9c26c56cebbfbe6b23,0x58edf78281334335effa23101bbe3371b6a36a51,200000.0,deposit_to_exchange
0x001e5a334fd4d6d7eb7d49a6348831b077a6de172391de726b632739276eb1e5,2024-07-23 02:00:59+00:00,0x58edf78281334335effa23101bbe3371b6a36a51,0xb8e6d31e7b212b2b7250ee9c26c56cebbfbe6b23,451027.36656445113,withdrawal_from_exchange
0x2917855fe25e73c648f77ad97ca9570fe3b8aecc56582d5eda805bf7a3291d1c,2024-07-21 07:27:59+00:00,0xe0bca1dec87ad059aed295bd4d2e38b21e10040a,0x3cc936b795a188f0e246cbb2d74c5bd190aecf18,150000.0,deposit_to_exchange
0x8b5f046962df7f5029486b6b07f5d1e7b89a249f969f473d9bd808c17e6a456b,2024-07-21 06:51:59+00:00,0x58edf78281334335effa23101bbe3371b6a36a51,0xf023d915456fb87126bb6b1c2813a0713a6ee393,150000.0,withdrawal_from_exchange
0xf5e2a9284496cdbe9e82eccfee7c3e1fc8ecf7c6dfa8bba2bfce7b3519cab9bc,2024-07-21 04:45:47+00:00,0xb8e6d31e7b212b2b7250ee9c26c56cebbfbe6b23,0x58edf78281334335effa23101bbe3371b6a36a51,650001.0,deposit_to_exchange
0xb7716fdf7ea4798f26af92961631882fee28066c25d686c887fa0d4a415d66f3,2024-07-19 02:00:59+00:00,0x58edf78281334335effa23101bbe3371b6a36a51,0x446b86a33e2a438f569b15855189e3da28d027ba,393332.2672934789,withdrawal_from_exchange
0xce8a1903b6aa55cb922af4268e79e621853fc09eb6d676d73bd15766a2628490,2024-07-18 23:11:47+00:00,0x58edf78281334335effa23101bbe3371b6a36a51,0xd6216fc19db775df9774a6e33526131da7d19a2c,3550000.0,withdrawal_from_exchange
0xda90d595e34a5fecdc0f856902f440d6f48b09a8a8931a344eb6e1934858bb21,2024-07-18 10:06:11+00:00,0x58edf78281334335effa23101bbe3371b6a36a51,0xd6216fc19db775df9774a6e33526131da7d19a2c,5000000.0,withdrawal_from_exchange
0xff08cde97c03488be6a93cc822b716560fa918fdb7e8ffa49cef2aa5f2043d17,2024-07-18 10:06:11+00:00,0x58edf78281334335effa23101bbe3371b6a36a51,0x446b86a33e2a438f569b15855189e3da28d027ba,650000.0,withdrawal_from_exchange
0x512d47f386f9c9d6e0cf160f714ff4861a450bbd485b8fc839348b5cc2c28248,2024-07-18 10:06:11+00:00,0x58edf78281334335effa23101bbe3371b6a36a51,0xb8e6d31e7b212b2b7250ee9c26c56cebbfbe6b23,650000.0,withdrawal_from_exchange
0x335bae2fe57cae567706adf41b19ca7c7604329cf86d4bafecfceda64aa041e7,2024-07-18 08:38:59+00:00,0xedcc89693e627e16a1d1b8a0e7d1e9fbd291b167,0x58edf78281334335effa23101bbe3371b6a36a51,1400100.0,deposit_to_exchange
0x81f3bfca21394d6218ff58596ed368baa310820853350e18ac31c4ce74a1279c,2024-07-11 02:45:35+00:00,0xd0113e9c698393b25c18899d5fe74257a5644298,0x58edf78281334335effa23101bbe3371b6a36a51,9119644.0,deposit_to_exchange
0xeec6de26cb69a99369b18f15cde632106183ff42adf2a63314086803ad7b9aa1,2024-07-05 10:02:23+00:00,0x8da2931006453e0285682314af5bcd2377deaeb1,0xafedf06777839d59eed3163cc3e0a5057b514399,213987.99332668018,withdrawal_from_exchange
0x61cb2eefe47c731980a369308a856c48a7c56241e0990535a46c77ac5b45dae4,2024-07-05 08:41:11+00:00,0x957d53722e2ceac44703bf8f68d157cfc73bcdca,0x6c69fa64ec451b1bc5b5fbaa56cf648a281634be,480172.0,deposit_to_exchange
0x1f2f34a24b68c3c626ed6d39ebc0b2a8ae4f134fec4526f175c61e777e008676,2024-07-04 09:58:11+00:00,0x931cd0b373181defcc965505c8ff61029effc34c,0x1ab4973a48dc892cd9971ece8e01dcc7688f8f23,524960.0,deposit_to_exchange
0xedba2bdc770401ccd662b71d746db300958062edcd28721773ac973b2119d9b7,2024-07-04 00:14:47+00:00,0x393c5bde0966960943ae14c62369b108965c09e4,0x3cc936b795a188f0e246cbb2d74c5bd190aecf18,131438.27984312872,deposit_to_exchange
0x6ec35e0a050cffc5185b65ba2aa29b915ab5009e626f764d93cbe00dabd3539d,2024-07-02 14:07:59+00:00,0xe0bca1dec87ad059aed295bd4d2e38b21e10040a,0x3cc936b795a188f0e246cbb2d74c5bd190aecf18,100000.0,deposit_to_exchange
0x571fb9094049af81268d361e98f949cd8c9a66eb995cbddfa2d1447c4afe7e05,2024-07-01 10:00:23+00:00,0x3cc936b795a188f0e246cbb2d74c5bd190aecf18,0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,10272557.0,withdrawal_from_exchange
0xf439ec0e05a7cef074e942d237f64b325ab41f6a33d086228b7ee43609548462,2024-07-01 09:19:47+00:00,0x1ffbdf86dcd09980ee8e2e89a301c5e15f2d49c7,0x3cc936b795a188f0e246cbb2d74c5bd190aecf18,10272557.0,deposit_to_exchange
0x75f8b62e444927d34b942169f36578c6c2cb535b3e04639cb412cac95abbcb9f,2024-06-28 02:30:23+00:00,0x16b6f205d9fad0b57d42c7c09ee29e37df4cb7f7,0x8da2931006453e0285682314af5bcd2377deaeb1,257831.50895451018,deposit_to_exchange
0xb8ea8b687c99a7a8cfbae1d1f49f2fbd7d0e343ec875fb13b844b2d3a4d5fbd1,2024-06-25 01:20:59+00:00,0x5dce4b9393e89ad390b930956ddfa0bfe66e6faa,0xc593fe9193b745447e86b45ea0bf62565ee030cc,1720955.0839893324,deposit_to_exchange
